2017:05:30:15:56:32.933,-0.019,-0.253,-1.012
2017:05:30:15:57:31.653,0.298,-0.201,-1.13
2017:05:30:15:57:31.715,0.156,-0.197,-1.101
2017:05:30:15:57:31.770,0.059,-0.149,-0.903
2017:05:30:15:57:31.828,0.018,-0.202,-0.905
2017:05:30:15:57:31.887,0.198,-0.204,-0.929
2017:05:30:15:57:31.945,0.203,-0.19,-0.911
2017:05:30:15:57:32.004,0.08,-0.203,-0.88
2017:05:30:15:57:32.062,0.139,-0.062,-0.928
2017:05:30:15:57:32.120,0.248,-0.161,-0.821
2017:05:30:15:57:32.179,0.302,-0.116,-0.982
2017:05:30:15:57:32.237,0.314,-0.199,-1.104
2017:05:30:15:57:32.299,0.216,-0.203,-1.025
2017:05:30:15:57:32.354,0.322,-0.18,-1.219
2017:05:30:15:57:32.412,0.283,-0.198,-0.885
2017:05:30:15:57:32.471,0.06,-0.258,-0.948
2017:05:30:15:57:32.528,0.142,-0.192,-0.906
2017:05:30:15:57:32.587,0.054,-0.216,-0.961
2017:05:30:15:57:32.645,0.147,-0.15,-0.815
2017:05:30:15:57:32.704,0.006,-0.193,-0.968
2017:05:30:15:57:32.762,0.22,-0.226,-1.017
2017:05:30:15:57:32.822,0.122,-0.124,-0.936
2017:05:30:15:57:32.880,0.142,-0.172,-1.003
2017:05:30:15:57:32.938,0.256,-0.196,-0.855
2017:05:30:15:57:32.997,0.119,-0.216,-0.795
2017:05:30:15:57:33.055,0.154,-0.158,-0.867
2017:05:30:15:57:33.114,0.059,-0.229,-0.956
2017:05:30:15:57:33.172,0.04,-0.151,-0.844
2017:05:30:15:57:33.230,0.115,-0.187,-0.99
2017:05:30:15:57:33.289,0.351,-0.18,-1.034
2017:05:30:15:57:33.350,0.093,-0.215,-0.895
2017:05:30:15:57:33.405,0.327,-0.121,-1.039
2017:05:30:15:57:33.464,0.27,-0.157,-0.988
2017:05:30:15:57:33.522,0.301,-0.308,-1.013
2017:05:30:15:57:33.585,0.337,-0.23,-1.033
2017:05:30:15:57:33.639,0.187,-0.184,-1.039
2017:05:30:15:57:33.697,0.328,-0.154,-0.782
2017:05:30:15:57:33.755,0.14,-0.238,-0.926
2017:05:30:15:57:33.814,0.141,-0.136,-0.879
2017:05:30:15:57:33.872,0.067,-0.21,-0.892
2017:05:30:15:57:33.931,0.091,-0.22,-0.789
2017:05:30:15:57:33.990,0.096,-0.159,-1.028
2017:05:30:15:57:34.053,0.116,-0.173,-0.936
2017:05:30:15:57:34.106,0.102,-0.168,-0.992
2017:05:30:15:57:34.164,-0.006,-0.139,-1.049
2017:05:30:15:57:34.222,0.188,-0.193,-0.769
2017:05:30:15:57:34.283,0.168,-0.228,-0.893
2017:05:30:15:57:34.339,0.173,-0.213,-0.918
2017:05:30:15:57:34.586,0.04,-0.134,-1.01
2017:05:30:15:57:34.588,0.261,-0.133,-0.956
2017:05:30:15:57:34.592,0.272,-0.248,-1.179
2017:05:30:15:57:34.596,0.494,-0.178,-1.034
2017:05:30:15:57:34.631,0.088,-0.204,-1.038
2017:05:30:15:57:34.690,0.065,-0.144,-1.091
2017:05:30:15:57:34.748,0.321,-0.134,-0.947
2017:05:30:15:57:34.806,-0.048,-0.249,-0.979
2017:05:30:15:57:34.865,0.044,-0.164,-0.941
2017:05:30:15:57:34.924,0.104,-0.163,-0.875
2017:05:30:15:57:34.982,0.165,-0.221,-0.94
2017:05:30:15:57:35.040,0.219,-0.23,-1.128
2017:05:30:15:57:35.098,0.118,-0.145,-0.954
2017:05:30:15:57:35.157,0.222,-0.099,-0.915
2017:05:30:15:57:35.215,0.43,-0.205,-0.935
2017:05:30:15:57:35.274,0.357,-0.165,-1.024
2017:05:30:15:57:35.332,0.197,-0.19,-0.966
2017:05:30:15:57:35.391,0.193,-0.173,-1.034
2017:05:30:15:57:35.449,-0.06,-0.215,-0.875
2017:05:30:15:57:35.507,0.251,-0.233,-0.957
2017:05:30:15:57:35.565,0.094,-0.154,-1.023
2017:05:30:15:57:35.624,0.027,-0.174,-0.861
2017:05:30:15:57:35.682,0.067,-0.193,-0.963
2017:05:30:15:57:35.741,0.181,-0.185,-0.935
2017:05:30:16:09:50.723,0.126,-0.187,-0.911
2017:05:30:16:09:50.730,0.307,-0.224,-0.872
2017:05:30:16:09:50.736,0.252,-0.118,-0.922
2017:05:30:16:09:50.741,0.347,-0.211,-1.042
2017:05:30:16:09:50.746,0.438,-0.153,-0.995
2017:05:30:16:09:50.751,0.241,-0.181,-0.987
2017:05:30:16:09:50.782,0.273,-0.212,-1.003
2017:05:30:16:09:50.786,0.26,-0.213,-0.948
2017:05:30:16:09:50.913,0.301,-0.177,-0.965
2017:05:30:16:09:50.932,0.155,-0.184,-0.914
2017:05:30:16:09:50.936,0.118,-0.155,-0.867
2017:05:30:16:09:50.945,0.271,-0.167,-0.978
2017:05:30:16:09:50.950,0.407,-0.204,-1.017
2017:05:30:16:09:50.963,0.106,-0.189,-0.879
2017:05:30:16:09:50.968,0.156,-0.164,-1.097
2017:05:30:16:09:50.980,0.083,-0.099,-0.792
2017:05:30:16:09:50.985,0.133,-0.211,-0.877
2017:05:30:16:09:50.997,0.268,-0.239,-0.877
2017:05:30:16:09:51.001,0.136,-0.195,-0.984
2017:05:30:16:09:51.016,0.218,-0.17,-0.908
2017:05:30:16:09:51.021,0.283,-0.205,-0.916
2017:05:30:16:09:51.031,0.19,-0.148,-0.918
2017:05:30:16:09:51.036,0.233,-0.158,-0.927
2017:05:30:16:09:51.097,0.456,-0.133,-0.943
2017:05:30:16:09:51.102,0.193,-0.16,-0.888
2017:05:30:16:09:51.114,0.26,-0.224,-1.046
2017:05:30:16:09:51.125,0.229,-0.218,-0.99
2017:05:30:16:09:51.129,0.006,-0.14,-1.035
2017:05:30:16:09:51.147,0.327,-0.162,-0.912
2017:05:30:16:09:51.153,0.121,-0.229,-0.861
2017:05:30:16:09:51.163,0.166,-0.153,-1.072
2017:05:30:16:09:51.168,0.144,-0.228,-0.858
2017:05:30:16:09:51.180,0.121,-0.138,-0.896
2017:05:30:16:09:51.186,0.194,-0.227,-0.877
2017:05:30:16:09:51.195,0.503,-0.19,-0.939
2017:05:30:16:09:51.199,0.291,-0.133,-0.986
2017:05:30:16:09:51.211,0.268,-0.14,-1.136
2017:05:30:16:09:51.216,0.301,-0.145,-0.948
2017:05:30:16:09:51.228,0.063,-0.232,-1.1
2017:05:30:16:09:51.233,0.096,-0.156,-0.999
2017:05:30:16:09:51.244,0.148,-0.185,-0.859
2017:05:30:16:09:51.252,0.165,-0.142,-0.906
2017:05:30:16:09:51.261,0.259,-0.206,-0.99
2017:05:30:16:09:51.265,0.163,-0.099,-1.03
2017:05:30:16:09:51.279,0.18,-0.189,-0.951
2017:05:30:16:09:51.284,0.394,-0.164,-1.126
2017:05:30:16:09:51.296,0.26,-0.213,-0.788
2017:05:30:16:09:51.300,0.276,-0.185,-1.048
2017:05:30:16:09:51.312,0.246,-0.215,-0.937
2017:05:30:16:09:51.321,0.237,-0.234,-0.98
2017:05:30:16:09:51.332,0.315,-0.166,-0.923
2017:05:30:16:09:51.334,0.209,-0.198,-1.019
2017:05:30:16:09:51.339,0.217,-0.168,-0.934
2017:05:30:16:09:51.345,0.178,-0.187,-0.947
2017:05:30:16:09:51.348,0.105,-0.076,-0.852
2017:05:30:16:09:51.354,0.166,-0.139,-0.763
2017:05:30:16:09:51.358,0.426,-0.147,-0.969
2017:05:30:16:09:51.364,0.254,-0.179,-0.998
2017:05:30:16:09:51.386,0.192,-0.212,-1.018
2017:05:30:16:09:51.389,0.008,-0.155,-0.854
2017:05:30:16:09:51.395,0.101,-0.195,-0.94
2017:05:30:16:09:51.398,0.088,-0.132,-0.807
2017:05:30:16:09:51.401,0.225,-0.19,-0.944
2017:05:30:16:09:51.404,0.17,-0.166,-0.891
2017:05:30:16:09:51.410,0.475,-0.148,-0.872
2017:05:30:16:09:51.445,0.318,-0.173,-0.929
2017:05:30:16:09:51.450,0.281,-0.164,-1.002
2017:05:30:16:09:51.454,0.546,-0.135,-1.028
2017:05:30:16:09:51.461,0.489,-0.173,-1.122
2017:05:30:16:09:51.465,0.25,-0.164,-0.964
2017:05:30:16:09:51.478,0.287,-0.169,-0.78
2017:05:30:16:09:51.483,0.266,-0.278,-1.042
2017:05:30:16:09:51.494,0.029,-0.176,-0.865
2017:05:30:16:09:51.499,0.107,-0.205,-0.867
2017:05:30:16:09:51.511,0.117,-0.233,-0.876
2017:05:30:16:09:51.516,0.404,-0.126,-1.076
2017:05:30:16:09:51.528,0.151,-0.107,-0.963
2017:05:30:16:09:51.533,0.281,-0.186,-0.987
2017:05:30:16:09:51.544,0.444,-0.095,-1.034
2017:05:30:16:09:51.549,0.33,-0.204,-1.077
2017:05:30:16:09:51.561,0.318,-0.216,-1.054
2017:05:30:16:09:51.565,0.318,-0.207,-0.886
2017:05:30:16:09:51.578,0.303,-0.247,-0.806
2017:05:30:16:09:51.582,0.113,-0.098,-0.719
2017:05:30:16:09:51.596,0.212,-0.17,-1.08
2017:05:30:16:09:51.600,0.115,-0.215,-0.998
2017:05:30:16:09:51.611,0.287,-0.176,-0.989
2017:05:30:16:09:51.615,0.151,-0.154,-1.092
2017:05:30:16:09:51.628,0.126,-0.164,-1.067
2017:05:30:16:09:51.632,0.108,-0.168,-1.032
2017:05:30:16:09:51.645,-0.025,-0.173,-0.734
2017:05:30:16:09:51.649,0.249,-0.215,-1.016
2017:05:30:16:09:51.661,0.186,-0.172,-0.867
2017:05:30:16:09:51.666,0.245,-0.233,-1.054
2017:05:30:16:09:51.677,0.052,-0.152,-0.903
2017:05:30:16:09:51.682,0.357,-0.163,-1.044
2017:05:30:16:09:51.695,0.261,-0.149,-1.02
2017:05:30:16:09:51.699,0.404,-0.113,-0.923
2017:05:30:16:09:51.718,0.263,-0.22,-1.022
2017:05:30:16:09:51.727,0.293,-0.195,-0.945
2017:05:30:16:09:51.731,0.117,-0.105,-0.901
2017:05:30:16:09:51.735,-0.044,-0.21,-0.899
2017:05:30:16:09:51.745,0.203,-0.162,-1.021
2017:05:30:16:09:51.749,0.016,-0.126,-0.873
2017:05:30:16:09:51.761,0.106,-0.228,-0.862
2017:05:30:16:09:51.766,0.06,-0.138,-0.808
2017:05:30:16:09:51.778,0.136,-0.099,-0.807
2017:05:30:16:09:51.782,0.231,-0.116,-1.249
2017:05:30:16:09:51.794,0.163,-0.225,-0.873
2017:05:30:16:09:51.798,-0.01,-0.198,-0.982
2017:05:30:16:09:51.811,0.265,-0.202,-1.138
2017:05:30:16:09:51.815,0.151,-0.064,-0.935
2017:05:30:16:09:51.828,0.247,-0.223,-0.957
2017:05:30:16:09:51.832,0.31,-0.154,-0.98
2017:05:30:16:09:51.845,0.179,-0.158,-0.885
2017:05:30:16:09:51.848,0.23,-0.163,-1.109
2017:05:30:16:09:51.861,0.102,-0.129,-0.957
2017:05:30:16:09:51.865,0.085,-0.182,-0.825
2017:05:30:16:09:51.878,-0.042,-0.203,-0.974
2017:05:30:16:09:51.882,0.026,-0.131,-0.986
2017:05:30:16:09:51.894,0.056,-0.137,-1.026
2017:05:30:16:09:51.898,0.125,-0.189,-0.933
2017:05:30:16:09:51.911,0.221,-0.176,-0.724
2017:05:30:16:09:51.915,0.149,-0.217,-0.896
2017:05:30:16:09:51.928,0.158,-0.176,-1.054
2017:05:30:16:09:51.932,0.189,-0.209,-0.865
2017:05:30:16:09:51.947,0.494,-0.055,-1.119
2017:05:30:16:09:51.951,0.393,-0.146,-0.984
2017:05:30:16:09:51.962,0.28,-0.143,-0.91
2017:05:30:16:09:51.966,0.201,-0.185,-0.999
2017:05:30:16:09:51.978,0.217,-0.219,-1.009
2017:05:30:16:09:51.982,0.221,-0.235,-0.972
2017:05:30:16:09:51.997,0.242,-0.178,-0.972
2017:05:30:16:09:52.001,0.083,-0.171,-0.986
2017:05:30:16:09:52.011,0.19,-0.246,-0.823
2017:05:30:16:09:52.015,0.062,-0.093,-0.96
2017:05:30:16:09:52.027,0.276,-0.164,-0.891
2017:05:30:16:09:52.031,0.191,-0.127,-1.021
2017:05:30:16:09:52.044,0.18,-0.138,-1.142
2017:05:30:16:09:52.048,0.185,-0.234,-0.898
2017:05:30:16:09:52.061,0.148,-0.207,-0.995
2017:05:30:16:09:52.065,0.106,-0.105,-0.944
2017:05:30:16:09:52.078,0.237,-0.159,-0.912
2017:05:30:16:09:52.082,0.239,-0.14,-0.988
2017:05:30:16:09:52.094,0.261,-0.205,-0.995
2017:05:30:16:09:52.098,0.52,-0.185,-0.936
2017:05:30:16:09:52.111,0.264,-0.171,-0.833
2017:05:30:16:09:52.115,0.227,-0.166,-1.029
2017:05:30:16:09:52.127,0.128,-0.181,-0.849
2017:05:30:16:09:52.132,0.214,-0.244,-1.074
2017:05:30:16:09:52.144,0.273,-0.196,-0.998
2017:05:30:16:09:52.149,0.157,-0.22,-0.93
2017:05:30:16:09:52.161,0.118,-0.103,-0.862
2017:05:30:16:09:52.165,0.287,-0.163,-0.819
2017:05:30:16:09:52.178,0.095,-0.152,-0.934
2017:05:30:16:09:52.182,0.216,-0.244,-0.973
2017:05:30:16:09:52.194,0.245,-0.136,-1.1
2017:05:30:16:09:52.198,0.224,-0.188,-1.22
2017:05:30:16:09:52.211,0.22,-0.148,-0.947
2017:05:30:16:09:52.215,0.133,-0.138,-0.794
2017:05:30:16:09:52.228,0.052,-0.183,-0.775
2017:05:30:16:09:52.231,0.189,-0.203,-0.843
2017:05:30:16:09:52.244,0.218,-0.13,-1.136
2017:05:30:16:09:52.249,0.299,-0.231,-0.974
2017:05:30:16:09:52.261,0.49,-0.11,-1.125
2017:05:30:16:09:52.265,0.1,-0.229,-0.972
2017:05:30:16:09:52.278,0.275,-0.165,-1.112
2017:05:30:16:09:52.282,0.403,-0.157,-0.983
2017:05:30:16:09:52.294,0.071,-0.193,-1.13
2017:05:30:16:09:52.298,0.085,-0.2,-0.895
2017:05:30:16:09:52.311,0.114,-0.173,-0.853
2017:05:30:16:09:52.317,0.161,-0.157,-0.91
2017:05:30:16:09:52.328,0.163,-0.104,-0.88
2017:05:30:16:09:52.331,0.276,-0.132,-1.133
2017:05:30:16:09:52.344,0.077,-0.141,-0.899
2017:05:30:16:09:52.349,0.232,-0.168,-0.983
2017:05:30:16:09:52.361,0.348,-0.2,-1.027
2017:05:30:16:09:52.365,0.075,-0.101,-0.872
2017:05:30:16:09:52.378,0.082,-0.179,-0.864
2017:05:30:16:09:52.382,0.083,-0.166,-1.017
2017:05:30:16:09:52.389,0.268,-0.18,-1.119
2017:05:30:16:09:52.394,0.142,-0.15,-1.028
2017:05:30:16:09:52.398,0.225,-0.201,-0.898
2017:05:30:16:09:52.412,0.176,-0.12,-0.897
2017:05:30:16:09:52.417,0.227,-0.165,-0.978
2017:05:30:16:09:52.428,0.249,-0.159,-1.002
2017:05:30:16:09:52.432,0.315,-0.193,-1.096
2017:05:30:16:09:52.447,0.338,-0.189,-0.941
2017:05:30:16:09:52.451,0.359,-0.215,-0.881
2017:05:30:16:09:52.461,0.103,-0.123,-0.88
2017:05:30:16:09:52.465,0.233,-0.148,-0.948
2017:05:30:16:09:52.478,0.302,-0.108,-1.076
2017:05:30:16:09:52.599,0.153,-0.178,-1.132
2017:05:30:16:09:52.602,0.065,-0.186,-0.966
2017:05:30:16:09:52.606,0.073,-0.127,-0.91
2017:05:30:16:09:52.611,0.039,-0.175,-0.991
2017:05:30:16:09:52.616,0.172,-0.217,-0.897
2017:05:30:16:09:52.628,0.153,-0.24,-1.107
2017:05:30:16:09:52.632,0.12,-0.187,-1.029
2017:05:30:16:09:52.645,0.481,-0.177,-1.022
2017:05:30:16:09:52.649,0.289,-0.126,-0.973
2017:05:30:16:09:52.661,0.205,-0.164,-0.97
2017:05:30:16:09:52.665,0.227,-0.157,-0.951
2017:05:30:16:09:52.678,0.179,-0.243,-0.987
2017:05:30:16:09:52.682,0.283,-0.201,-1.204
2017:05:30:16:09:52.695,0.192,-0.218,-0.726
2017:05:30:16:09:52.699,0.018,-0.196,-0.782
2017:05:30:16:09:52.711,0.167,-0.126,-0.707
2017:05:30:16:09:52.716,0.391,-0.198,-0.978
2017:05:30:16:09:52.728,0.187,-0.133,-0.96
2017:05:30:16:09:52.732,0.371,-0.138,-0.956
2017:05:30:16:09:52.745,0.227,-0.201,-0.988
2017:05:30:16:09:52.749,0.215,-0.154,-0.993
2017:05:30:16:09:52.761,0.048,-0.181,-0.902
2017:05:30:16:09:52.765,-0.008,-0.251,-0.937
2017:05:30:16:09:52.778,0.038,-0.156,-0.894
2017:05:30:16:09:52.784,0.136,-0.197,-0.903
2017:05:30:16:09:52.794,0.114,-0.157,-1.004
2017:05:30:16:09:52.798,0.02,-0.127,-0.765
2017:05:30:16:09:52.811,0.278,-0.17,-0.951
2017:05:30:16:09:52.815,0.239,-0.228,-1.086
2017:05:30:16:09:52.828,0.316,-0.192,-1.046
2017:05:30:16:09:52.832,0.135,-0.211,-0.972
2017:05:30:16:09:52.844,0.244,-0.192,-0.852
2017:05:30:16:09:52.848,0.294,-0.136,-0.868
2017:05:30:16:09:52.861,0.263,-0.231,-0.946
2017:05:30:16:09:52.865,0.294,-0.183,-0.951
2017:05:30:16:09:52.877,0.007,-0.103,-0.998
2017:05:30:16:09:52.882,-0.022,-0.183,-0.987
2017:05:30:16:09:52.894,-0.025,-0.241,-0.814
2017:05:30:16:09:52.898,-0.044,-0.294,-0.835
2017:05:30:16:09:52.911,0.011,-0.27,-0.853
2017:05:30:16:09:52.915,-0.032,-0.276,-0.967
2017:05:30:16:09:52.928,-0.172,-0.32,-0.906
2017:05:30:16:09:52.932,-0.155,-0.271,-0.974
2017:05:30:16:09:52.944,-0.127,-0.239,-0.965
2017:05:30:16:09:52.949,-0.11,-0.212,-1.064
2017:05:30:16:09:52.961,-0.113,-0.221,-1.027
2017:05:30:16:09:52.964,-0.188,-0.264,-1.114
2017:05:30:16:09:52.978,-0.097,-0.24,-1.063
2017:05:30:16:09:52.981,-0.108,-0.199,-1.232
2017:05:30:16:09:52.994,-0.124,-0.122,-1.408
2017:05:30:16:09:52.998,-0.215,-0.105,-1.274
2017:05:30:16:09:53.011,-0.172,-0.1,-0.806
2017:05:30:16:09:53.016,-0.077,-0.059,-0.701
2017:05:30:16:09:53.029,-0.07,-0.067,-0.813
2017:05:30:16:09:53.035,-0.038,-0.087,-0.778
2017:05:30:16:09:53.045,-0.002,-0.09,-1.25
2017:05:30:16:09:53.049,-0.03,-0.157,-1.109
2017:05:30:16:09:53.062,-0.096,-0.238,-0.92
2017:05:30:16:09:53.067,-0.11,-0.225,-0.903
2017:05:30:16:09:53.078,-0.166,-0.25,-0.809
2017:05:30:16:09:53.082,-0.174,-0.229,-0.933
2017:05:30:16:09:53.095,-0.13,-0.2,-1.012
2017:05:30:16:09:53.098,-0.169,-0.217,-1.011
2017:05:30:16:09:53.111,-0.15,-0.214,-0.955
2017:05:30:16:09:53.115,-0.162,-0.242,-0.992
2017:05:30:16:09:53.128,-0.142,-0.284,-0.927
2017:05:30:16:09:53.132,-0.146,-0.314,-0.973
2017:05:30:16:09:53.144,-0.106,-0.308,-1.022
2017:05:30:16:09:53.148,-0.063,-0.291,-1.004
2017:05:30:16:09:53.161,-0.043,-0.253,-1.012
2017:05:30:16:09:53.165,-0.107,-0.274,-1.016
2017:05:30:16:09:53.178,-0.069,-0.289,-0.982
2017:05:30:16:09:53.182,-0.044,-0.278,-0.93
2017:05:30:16:09:53.194,-0.036,-0.276,-0.93
2017:05:30:16:09:53.198,-0.024,-0.293,-0.949
2017:05:30:16:09:53.212,-0.001,-0.311,-0.983
2017:05:30:16:09:53.215,0.031,-0.272,-0.945
2017:05:30:16:09:53.228,-0.001,-0.309,-0.968
2017:05:30:16:09:53.232,0.004,-0.326,-0.903
2017:05:30:16:09:53.245,-0.01,-0.345,-0.891
2017:05:30:16:09:53.249,0.01,-0.316,-0.947
2017:05:30:16:09:53.261,0,-0.31,-0.954
2017:05:30:16:09:53.265,0.031,-0.31,-0.92
2017:05:30:16:09:53.278,0.153,-0.319,-0.925
2017:05:30:16:09:53.282,0.028,-0.289,-1.028
